"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO BP","GO:0006810","transport",2032,16,32.653,1.2934,0.371,0.151056740616242,0.82085989040313,1,0.227606966600474,1,"CD81,TSKU,TMEM132A,TANGO2,IER3IP1,TSPAN13,CMTM6,USP46,RPAIN,CCDC158,SDC4,ZDHHC13,YIPF4,CRABP2,SEC22A,WNT5A","1701,28850,31092,25439,18550,21643,19177,20075,28641,26374,10661,18413,28145,2339,20260,12784","transport","CCDC158;CD81;CMTM6;CRABP2;IER3IP1;RPAIN;SDC4;SEC22A;TANGO2;TMEM132A;TSKU;TSPAN13;USP46;WNT5A;YIPF4;ZDHHC13",16
NA,"SLIM2 GO BP","GO:0007155","cell adhesion",579,9,18.367,2.5533,1.352,0.00741741982488231,2.12974713928808,1,0.090772125330803,0.699718239031234,"GCNT1,WNT5A,CD81,FN1,FAT1,SUSD5,ERBB2,PCDHGA11,SDC4","4203,12784,1701,3778,3595,29061,3430,8698,10661","cell adhesion","CD81;ERBB2;FAT1;FN1;GCNT1;PCDHGA11;SDC4;SUSD5;WNT5A",9
NA,"SLIM2 GO BP","GO:0040007","growth",493,8,16.327,2.6656,1.414,0.00913068771080133,2.03949651077258,1,0.090772125330803,0.699718239031234,"TSKU,ERBB2,CD81,WNT5A,IER3IP1,MT2A,CRABP2,FN1","28850,3430,1701,12784,18550,7406,2339,3778","growth","CD81;CRABP2;ERBB2;FN1;IER3IP1;MT2A;TSKU;WNT5A",8
NA,"SLIM2 GO BP","GO:0000902","cell morphogenesis",509,8,16.327,2.5818,1.368,0.0109671712377313,1.95990537554888,1,0.090772125330803,0.699718239031234,"FAT1,FN1,TSKU,UNC5B,CRABP2,ERBB2,CUL7,WNT5A","3595,3778,28850,12568,2339,3430,21024,12784","cell morphogenesis","CRABP2;CUL7;ERBB2;FAT1;FN1;TSKU;UNC5B;WNT5A",8
NA,"SLIM2 GO BP","GO:0008283","cell population proliferation",882,8,16.327,1.4899,0.575,0.162427062382276,0.789341610167914,1,0.238202419057275,1,"ERBB2,CD81,IER3IP1,WNT5A,MEIS2,SDC4,FN1,CNBP","3430,1701,18550,12784,7001,10661,3778,13164","cell population proliferation","CD81;CNBP;ERBB2;FN1;IER3IP1;MEIS2;SDC4;WNT5A",8
NA,"Direct GO Biological Processes","GO:0006355","regulation of DNA-templated transcription",591,7,14.286,1.9456,0.96,0.0649456381015572,1.18745001182786,1,0.13937064934143,1,"CNBP,ZNF714,CRABP2,ZNHIT3,ZNF724,MEIS2,SFMBT1","13164,27124,2339,12309,32460,7001,20255","regulation of dna templated transcription","CNBP;CRABP2;MEIS2;SFMBT1;ZNF714;ZNF724;ZNHIT3",7
NA,"SLIM2 GO BP","GO:0048646","anatomical structure formation involved in morphogenesis",526,6,12.245,1.8737,0.906,0.0979983505526318,1.00878123402096,1,0.170398017795778,1,"ERBB2,FN1,SDC4,UNC5B,CD81,WNT5A","3430,3778,10661,12568,1701,12784","anatomical structure formation involved in morphogenesis","CD81;ERBB2;FN1;SDC4;UNC5B;WNT5A",6
NA,"Direct GO Biological Processes","GO:0042060","wound healing",40,5,10.204,20.5332,4.36,3.80322827176724e-06,5.41984760722221,0.00475403533970905,0.00475403533970905,0.0366465500732817,"FN1,TSKU,SDC4,ERBB2,WNT5A","3778,28850,10661,3430,12784","wound healing","ERBB2;FN1;SDC4;TSKU;WNT5A",5
NA,"Direct GO Biological Processes","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",80,4,8.163,8.2133,3.038,0.00136525370457946,2.86478663634435,1,0.090772125330803,0.699718239031234,"WNT5A,MYORG,FN1,UNC5B","12784,19918,3778,12568","positive regulation of phosphatidylinositol 3 kinase protein kinase b signal transduction","FN1;MYORG;UNC5B;WNT5A",4
NA,"Direct GO Biological Processes","GO:0007399","nervous system development",258,4,8.163,2.5467,1.349,0.0710820321841104,1.14824016452277,1,0.144475675170956,1,"ERBB2,PCDHGA11,FN1,TSKU","3430,8698,3778,28850","nervous system development","ERBB2;FN1;PCDHGA11;TSKU",4
NA,"SLIM2 GO BP","GO:0044403","biological process involved in symbiotic interaction",118,3,6.122,4.1762,2.062,0.034731437528027,1.4592772409458,1,0.108916081546307,0.839581187551004,"FN1,CD81,TMEFF1","3778,1701,11866","biological process involved in symbiotic interaction","CD81;FN1;TMEFF1",3
NA,"Direct GO Biological Processes","GO:0006508","proteolysis",216,3,6.122,2.2815,1.19,0.143639674702778,0.842725587080834,1,0.219766944159696,1,"USP46,CUL7,RCE1","20075,21024,13721","proteolysis","CUL7;RCE1;USP46",3
NA,"Direct GO Biological Processes","GO:0042632","cholesterol homeostasis",33,2,4.082,9.9555,3.315,0.0169993811144759,1.76956688941353,1,0.090772125330803,0.699718239031234,"CNBP,TSKU","13164,28850","cholesterol homeostasis","CNBP;TSKU",2
NA,"Direct GO Biological Processes","GO:0007030","Golgi organization",87,2,4.082,3.7762,1.917,0.0980547971568436,1.00853115439005,1,0.170398017795778,1,"CUL7,TANGO2","21024,25439","golgi organization","CUL7;TANGO2",2
