"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","GeneRatio_num"
"GO:0007155","cell adhesion","9/44","571/7628",0.0157618213660245,2.73252666772807,3.27824926751939,0.00458992834223762,0.199641992129338,0.162844333351711,"CD81/ERBB2/FAT1/FN1/GCNT1/PCDHGA11/SDC4/SUSD5/WNT5A",9,"cell adhesion",0.204545454545455
"GO:0040007","growth","8/44","469/7628",0.0170575692963753,2.95716224074433,3.33227717079926,0.00479145616761133,0.199641992129338,0.162844333351711,"CD81/CRABP2/ERBB2/FN1/IER3IP1/MT2A/TSKU/WNT5A",8,"growth",0.181818181818182
"GO:0000902","cell morphogenesis","8/44","507/7628",0.0157790927021696,2.73552088936704,3.0804728213779,0.00761957593190821,0.199641992129338,0.162844333351711,"CRABP2/CUL7/ERBB2/FAT1/FN1/TSKU/UNC5B/WNT5A",8,"cell morphogenesis",0.181818181818182
"GO:0048666","neuron development","8/44","565/7628",0.0141592920353982,2.45470635559131,2.73690048360407,0.0141884217538414,0.199641992129338,0.162844333351711,"CRABP2/CUL7/ERBB2/FN1/SDC4/TSKU/UNC5B/WNT5A",8,"neuron development",0.181818181818182
"GO:0048667","cell morphogenesis involved in neuron differentiation","7/44","296/7628",0.0236486486486486,4.09981572481573,4.14309177582951,0.00137469370567825,0.199641992129338,0.162844333351711,"CRABP2/CUL7/ERBB2/FN1/TSKU/UNC5B/WNT5A",7,"cell morphogenesis involved in neuron differentiation",0.159090909090909
"GO:0048812","neuron projection morphogenesis","7/44","328/7628",0.0213414634146341,3.69983370288248,3.80685693138634,0.00247454403911361,0.199641992129338,0.162844333351711,"CRABP2/CUL7/ERBB2/FN1/TSKU/UNC5B/WNT5A",7,"neuron projection morphogenesis",0.159090909090909
"GO:0120039","plasma membrane bounded cell projection morphogenesis","7/44","340/7628",0.0205882352941176,3.5692513368984,3.69144087652585,0.00302883948586912,0.199641992129338,0.162844333351711,"CRABP2/CUL7/ERBB2/FN1/TSKU/UNC5B/WNT5A",7,"plasma membrane bounded cell projection morphogenesis",0.159090909090909
"GO:0098609","cell-cell adhesion","7/44","362/7628",0.0193370165745856,3.35233550979407,3.4926888866049,0.00428908494942117,0.199641992129338,0.162844333351711,"CD81/ERBB2/FAT1/GCNT1/PCDHGA11/SDC4/WNT5A",7,"cell-cell adhesion",0.159090909090909
"GO:1902533","positive regulation of intracellular signal transduction","7/44","498/7628",0.0140562248995984,2.43683826213947,2.52599124053705,0.0226044774825894,0.199641992129338,0.162844333351711,"CD81/ERBB2/FN1/MYORG/UNC5B/WNT5A/ZDHHC13",7,"positive regulation of intracellular signal transduction",0.159090909090909
"GO:0045785","positive regulation of cell adhesion","6/44","218/7628",0.0275229357798165,4.77147623019183,4.30313099511284,0.00144778940122101,0.199641992129338,0.162844333351711,"CD81/ERBB2/FN1/GCNT1/SDC4/WNT5A",6,"positive regulation of cell adhesion",0.136363636363636
