"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO CC","GO:0005576","extracellular region",1564,100,35.211,1.8121,0.858,1.51981572149128e-10,9.81820906731259,3.79953930372819e-07,7.59907860745638e-08,6.38433675902949e-07,"STX3,HGFAC,PLD3,PROS1,VTN,APOA1,LDLR,AOC1,ITIH2,CLU,ITM2C,NTN3,MDFIC,TAX1BP1,HPX,PHPT1,SELENOP,ITM2B,MFGE8,ARF3,APP,PDCD2,FCGRT,SFT2D2,NTN1,ART5,HABP2,ABCB6,ITIH4,TIMP1,VASN,TFRC,FAT1,C4BPA,PTPRS,ATP6V1D,LRP6,CSPG5,TUBA4A,HLA-A,QPCT,PZP,STC2,APOE,ADAM10,APOC3,MARCKS,COL1A1,TPRG1L,SPP2,CRIM1,RAB29,IFI35,TGFBR3,SEMA3C,OGN,PTTG1IP,BMP4,PLSCR1,FLT1,OLA1,DSC3,ADAMTS1,RPE,SERPIND1,MGRN1,SERPINF2,TIMP3,LRIG3,EDIL3,HSPA6,DDR1,PCBP3,MFAP3,CHSY1,SQSTM1,HMOX1,C1GALT1C1,RNASE4,SLIT2,F5,APLP2,APOH,NEU1,CCN2,CPNE8,NRP2,NDFIP1,TMEM59,CCN1,THBS1,CRISPLD1,SDCBP,EEF1G,C4A,UBL3,GCNT1,GOLGA7,GALNT1,SPINT2","11438,4894,17158,9456,12724,600,6547,80,6167,2095,6175,8030,28870,11575,5171,30033,10751,6174,7036,654,620,8762,3621,25140,8029,24049,4798,47,6169,11820,18517,11763,3595,1325,9681,13527,6698,2467,12407,4931,9753,9750,11374,613,188,610,6759,2197,27007,11256,2359,9789,5399,11774,10725,8126,13524,1071,9092,3763,28833,3037,217,10293,4838,20254,9075,11822,30991,3173,5239,2730,8651,7034,17198,11280,5013,24338,10047,11086,3542,598,616,7758,2500,23498,8005,17592,1239,2654,11785,18206,10662,3213,1323,12504,4203,24876,4123,11247","extracellular region","ABCB6;ADAM10;ADAMTS1;AOC1;APLP2;APOA1;APOC3;APOE;APOH;APP;ARF3;ART5;ATP6V1D;BMP4;C1GALT1C1;C4A;C4BPA;CCN1;CCN2;CHSY1;CLU;COL1A1;CPNE8;CRIM1;CRISPLD1;CSPG5;DDR1;DSC3;EDIL3;EEF1G;F5;FAT1;FCGRT;FLT1;GALNT1;GCNT1;GOLGA7;HABP2;HGFAC;HLA-A;HMOX1;HPX;HSPA6;IFI35;ITIH2;ITIH4;ITM2B;ITM2C;LDLR;LRIG3;LRP6;MARCKS;MDFIC;MFAP3;MFGE8;MGRN1;NDFIP1;NEU1;NRP2;NTN1;NTN3;OGN;OLA1;PCBP3;PDCD2;PHPT1;PLD3;PLSCR1;PROS1;PTPRS;PTTG1IP;PZP;QPCT;RAB29;RNASE4;RPE;SDCBP;SELENOP;SEMA3C;SERPIND1;SERPINF2;SFT2D2;SLIT2;SPINT2;SPP2;SQSTM1;STC2;STX3;TAX1BP1;TFRC;TGFBR3;THBS1;TIMP1;TIMP3;TMEM59;TPRG1L;TUBA4A;UBL3;VASN;VTN",100
NA,"SLIM2 GO CC","GO:0031410","cytoplasmic vesicle",1258,86,30.282,1.9375,0.954,1.89309209611298e-10,9.72282825774209,4.73273024028245e-07,7.88788373380408e-08,6.62697527872167e-07,"SLC31A1,APLP2,REEP6,FZD7,PCDH7,SPPL2B,EPHA4,ITIH4,APOC3,TMEM123,UVRAG,AOC1,STX3,MGST1,BACE1,SCAMP4,MFSD8,GJA1,TIMP3,TAX1BP1,OLA1,RNF149,RAB29,LDLR,MFGE8,NDFIP2,CLU,TPRG1L,MGRN1,HSPA6,GABARAP,PRKAR1A,IFNAR1,F5,APOE,ITM2B,HLA-A,PLEKHF1,LRP6,SELENOP,ADAM10,SERPINF2,SQSTM1,NEU1,THBS1,BRI3,PLD3,NRSN2,PTPRS,CSPG5,LRIG3,ADAMTS1,LAPTM4A,APP,OPTN,TFRC,RABAC1,PI4K2A,TRAPPC5,APOH,ARRDC3,TIMP1,GABARAPL2,PRKAR1B,NBR1,CAV1,COL1A1,HPX,ABCB6,PLEKHB2,NDFIP1,GOLGA7,SPP2,NCOA4,PROS1,TMEM59,QPCT,FCGRT,CMTM6,ATP6V1D,SDCBP,STX6,FLT1,APOA1,CALCOCO2,LAMTOR4","11016,598,30078,4045,8659,30627,3388,6169,610,30138,12640,80,11438,7061,933,30385,28486,4274,11822,11575,28833,23137,9789,6547,7036,18537,2095,27007,20254,5239,4067,9388,5432,3542,613,6174,4931,20764,6698,10751,188,9075,11280,7758,11785,1109,17158,16229,9681,2467,30991,217,6924,620,17142,11763,9794,30031,23067,616,29263,11820,13291,9390,6746,1527,2197,5171,47,19236,17592,24876,11256,7671,9456,1239,9753,3621,19177,13527,10662,11441,3763,600,29912,33772","cytoplasmic vesicle","ABCB6;ADAM10;ADAMTS1;AOC1;APLP2;APOA1;APOC3;APOE;APOH;APP;ARRDC3;ATP6V1D;BACE1;BRI3;CALCOCO2;CAV1;CLU;CMTM6;COL1A1;CSPG5;EPHA4;F5;FCGRT;FLT1;FZD7;GABARAP;GABARAPL2;GJA1;GOLGA7;HLA-A;HPX;HSPA6;IFNAR1;ITIH4;ITM2B;LAMTOR4;LAPTM4A;LDLR;LRIG3;LRP6;MFGE8;MFSD8;MGRN1;MGST1;NBR1;NCOA4;NDFIP1;NDFIP2;NEU1;NRSN2;OLA1;OPTN;PCDH7;PI4K2A;PLD3;PLEKHB2;PLEKHF1;PRKAR1A;PRKAR1B;PROS1;PTPRS;QPCT;RAB29;RABAC1;REEP6;RNF149;SCAMP4;SDCBP;SELENOP;SERPINF2;SLC31A1;SPP2;SPPL2B;SQSTM1;STX3;STX6;TAX1BP1;TFRC;THBS1;TIMP1;TIMP3;TMEM123;TMEM59;TPRG1L;TRAPPC5;UVRAG",86
NA,"SLIM2 GO CC","GO:0005783","endoplasmic reticulum",1052,62,21.831,1.6703,0.74,2.23816326959365e-05,4.65010823572668,0.0559540817398414,0.00109713885764395,0.00921757005085183,"GPC3,REEP5,PLD3,CLU,MARCKS,CD320,GALNT1,APOA1,ITIH2,HMOX1,CLSTN3,REEP6,APOE,CNBP,NDFIP1,COL1A1,TIMP1,ADAM10,PTGS2,GABARAPL2,HGFAC,EEF1G,MGRN1,BNIP3,SERPIND1,PLPP3,SERINC1,THBS1,TPBG,NDFIP2,GJA1,BMP4,MFGE8,TRAPPC5,MGST1,ABCB6,SHISA2,APP,STC2,F5,APLP2,SDCBP,LPIN1,SPPL2B,LRP6,BACE1,CAV1,CCN1,HERPUD1,TMEM106C,GABARAP,UVRAG,RGMA,HLA-A,C4A,SPP2,RNF149,PROS1,CSPG5,VTN,EEF1D,SQSTM1","4451,30077,17158,2095,6759,16692,4123,600,6167,5013,18371,30078,613,13164,17592,2197,11820,188,9605,13291,4894,3213,20254,1084,4838,9229,13464,11785,12004,18537,4274,1071,7036,23067,7061,47,20366,620,11374,3542,598,10662,13345,30627,6698,933,1527,2654,13744,28775,4067,12640,30308,4931,1323,11256,23137,9456,2467,12724,3211,11280","endoplasmic reticulum","ABCB6;ADAM10;APLP2;APOA1;APOE;APP;BACE1;BMP4;BNIP3;C4A;CAV1;CCN1;CD320;CLSTN3;CLU;CNBP;COL1A1;CSPG5;EEF1D;EEF1G;F5;GABARAP;GABARAPL2;GALNT1;GJA1;GPC3;HERPUD1;HGFAC;HLA-A;HMOX1;ITIH2;LPIN1;LRP6;MARCKS;MFGE8;MGRN1;MGST1;NDFIP1;NDFIP2;PLD3;PLPP3;PROS1;PTGS2;REEP5;REEP6;RGMA;RNF149;SDCBP;SERINC1;SERPIND1;SHISA2;SPP2;SPPL2B;SQSTM1;STC2;THBS1;TIMP1;TMEM106C;TPBG;TRAPPC5;UVRAG;VTN",62
NA,"SLIM2 GO CC","GO:0005794","Golgi apparatus",833,59,20.775,2.0074,1.005,9.2649190465314e-08,7.03315837103459,0.000231622976163285,1.21906829559624e-05,0.00010241955549329,"GABARAPL2,PI4K2A,CCN2,ADAM10,RABAC1,PROS1,OGN,TMEM59,TMEM59L,APP,NEO1,CAV1,GLT8D1,RAB29,OPTN,SERINC3,ATP6V1D,APOE,STC2,GJA1,RNF149,ITM2B,CHSY1,SPPL2B,LDLR,TRIM23,SPINT2,UGCG,VTN,CLSTN3,C1GALT1C1,SCAMP4,NTN3,GALNT1,FAM234B,B4GALT6,STX6,GABARAP,NDFIP2,CLU,TRAPPC5,LAPTM4A,HLA-A,GPC3,CHST10,PLD3,NDFIP1,LRP6,ARF3,BACE1,PLPP3,ABCB6,GOLGA7,APLP1,PLSCR1,GCNT1,ITM2C,B4GALT5,CSPG5","13291,30031,2500,188,9794,9456,8126,1239,13237,620,7754,1527,24870,9789,17142,11699,13527,613,11374,4274,23137,6174,17198,30627,6547,660,11247,12524,12724,18371,24338,30385,8030,4123,29288,929,11441,4067,18537,2095,23067,6924,4931,4451,19650,17158,17592,6698,654,933,9229,47,24876,597,9092,4203,6175,928,2467","golgi apparatus","ABCB6;ADAM10;APLP1;APOE;APP;ARF3;ATP6V1D;B4GALT5;B4GALT6;BACE1;C1GALT1C1;CAV1;CCN2;CHST10;CHSY1;CLSTN3;CLU;CSPG5;FAM234B;GABARAP;GABARAPL2;GALNT1;GCNT1;GJA1;GLT8D1;GOLGA7;GPC3;HLA-A;ITM2B;ITM2C;LAPTM4A;LDLR;LRP6;NDFIP1;NDFIP2;NEO1;NTN3;OGN;OPTN;PI4K2A;PLD3;PLPP3;PLSCR1;PROS1;RAB29;RABAC1;RNF149;SCAMP4;SERINC3;SPINT2;SPPL2B;STC2;STX6;TMEM59;TMEM59L;TRAPPC5;TRIM23;UGCG;VTN",59
NA,"SLIM2 GO CC","GO:0005773","vacuole",498,37,13.028,2.1057,1.074,1.14298636322567e-05,4.94195895106681,0.0285746590806417,0.000653649522999886,0.0054916114081456,"PLEKHF1,TMEM59,OGN,NBR1,CALCOCO2,PLD3,MFSD8,MGST1,ARRDC3,PI4K2A,TRIM23,SQSTM1,IFNAR1,TAX1BP1,ITM2C,LAPTM4A,CSPG5,GABARAP,GABARAPL2,BRI3,LAMTOR4,CMTM6,STX3,SPPL2B,NEU1,GPC3,LDLR,OPTN,ABCB6,VASN,NCOA4,BACE1,ATP6V1D,UVRAG,SDCBP,APP,RAB29","20764,1239,8126,6746,29912,17158,28486,7061,29263,30031,660,11280,5432,11575,6175,6924,2467,4067,13291,1109,33772,19177,11438,30627,7758,4451,6547,17142,47,18517,7671,933,13527,12640,10662,620,9789","vacuole","ABCB6;APP;ARRDC3;ATP6V1D;BACE1;BRI3;CALCOCO2;CMTM6;CSPG5;GABARAP;GABARAPL2;GPC3;IFNAR1;ITM2C;LAMTOR4;LAPTM4A;LDLR;MFSD8;MGST1;NBR1;NCOA4;NEU1;OGN;OPTN;PI4K2A;PLD3;PLEKHF1;RAB29;SDCBP;SPPL2B;SQSTM1;STX3;TAX1BP1;TMEM59;TRIM23;UVRAG;VASN",37
NA,"Direct GO Cellular Component","GO:0009986","cell surface",224,28,9.859,3.5427,1.825,4.24887731556737e-09,8.37172580878842,1.06221932889184e-05,8.85182774076536e-07,7.43682914064257e-06,"CD151,SERPINF2,CLSTN3,ADAM10,GPC3,TGFBR3,RGMA,BMPR1A,LRP6,TNFRSF10B,ACVR1B,CLU,ROBO1,CSPG5,VASN,APOH,HLA-A,THBS1,C4A,NEO1,SLIT2,ACVR2A,EPHA4,TFRC,BACE1,APP,LDLR,TPBG","1630,9075,18371,188,4451,11774,30308,1076,6698,11905,172,2095,10249,2467,18517,616,4931,11785,1323,7754,11086,173,3388,11763,933,620,6547,12004","cell surface","ACVR1B;ACVR2A;ADAM10;APOH;APP;BACE1;BMPR1A;C4A;CD151;CLSTN3;CLU;CSPG5;EPHA4;GPC3;HLA-A;LDLR;LRP6;NEO1;RGMA;ROBO1;SERPINF2;SLIT2;TFRC;TGFBR3;THBS1;TNFRSF10B;TPBG;VASN",28
NA,"Direct GO Cellular Component","GO:0048471","perinuclear region of cytoplasm",414,24,8.451,1.643,0.716,0.0111302619843499,1.95349461311197,1,0.0617531870999756,0.518817033952972,"CLU,RAB29,PLEKHF1,HMOX1,CALCOCO2,RELT,ARF3,TFRC,BRI3,FAT1,OPTN,NDFIP1,APLP1,MEIS2,SERINC3,CAV1,STC2,NDFIP2,GALNT1,STX6,ITM2C,APP,PLSCR1,DAAM1","2095,9789,20764,5013,29912,13764,654,11763,1109,3595,17142,17592,597,7001,11699,1527,11374,18537,4123,11441,6175,620,9092,18142","perinuclear region of cytoplasm","APLP1;APP;ARF3;BRI3;CALCOCO2;CAV1;CLU;DAAM1;FAT1;GALNT1;HMOX1;ITM2C;MEIS2;NDFIP1;NDFIP2;OPTN;PLEKHF1;PLSCR1;RAB29;RELT;SERINC3;STC2;STX6;TFRC",24
NA,"Direct GO Cellular Component","GO:0098978","glutamatergic synapse",311,21,7.394,1.9137,0.936,0.00319381130137972,2.49569074667919,1,0.0314077537170473,0.263871038756643,"APOE,STX3,DAAM1,NEO1,SQSTM1,NETO2,PRKAR1B,RABAC1,EPHA4,TFRC,PI4K2A,PCDH7,NTN1,ADAM10,PTPRS,CSPG5,EPHA7,NRP2,USP46,PRKAR1A,CLSTN3","613,11438,18142,7754,11280,14644,9390,9794,3388,11763,30031,8659,8029,188,9681,2467,3390,8005,20075,9388,18371","glutamatergic synapse","ADAM10;APOE;CLSTN3;CSPG5;DAAM1;EPHA4;EPHA7;NEO1;NETO2;NRP2;NTN1;PCDH7;PI4K2A;PRKAR1A;PRKAR1B;PTPRS;RABAC1;SQSTM1;STX3;TFRC;USP46",21
NA,"Direct GO Cellular Component","GO:0045202","synapse",418,21,7.394,1.4239,0.51,0.0640727452444113,1.1933266679395,1,0.164437972624949,1,"PRKAR1A,RABAC1,APP,PTPRS,PI4K2A,EPHA4,NTN1,NETO2,PRKAR1B,CSPG5,C4A,SDCBP,USP46,LRP6,CLSTN3,TPRG1L,MAPK8,DAAM1,CLU,SQSTM1,NDFIP1","9388,9794,620,9681,30031,3388,8029,14644,9390,2467,1323,10662,20075,6698,18371,27007,6881,18142,2095,11280,17592","synapse","APP;C4A;CLSTN3;CLU;CSPG5;DAAM1;EPHA4;LRP6;MAPK8;NDFIP1;NETO2;NTN1;PI4K2A;PRKAR1A;PRKAR1B;PTPRS;RABAC1;SDCBP;SQSTM1;TPRG1L;USP46",21
NA,"Direct GO Cellular Component","GO:0030425","dendrite",198,15,5.282,2.1471,1.102,0.00426274447463792,2.37031069986067,1,0.0349767702550196,0.293855994372977,"EPHA7,APP,CLSTN3,C4A,PI4K2A,ADAM10,STX3,BMPR1A,BACE1,EPHA4,NDFIP1,APOE,TPBG,BNIP3,SLC38A2","3390,620,18371,1323,30031,188,11438,1076,933,3388,17592,613,12004,1084,13448","dendrite","ADAM10;APOE;APP;BACE1;BMPR1A;BNIP3;C4A;CLSTN3;EPHA4;EPHA7;NDFIP1;PI4K2A;SLC38A2;STX3;TPBG",15
