"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Cellular Component","GO:0005576","extracellular region",553,67,23.592,3.4338,1.78,4.12346855745414e-20,19.3847373126993,1.03086713936354e-16,1.03086713936354e-16,8.66079075041595e-16,"SPINT2,FLT1,NDFIP1,CCN1,OGN,TFRC,NRP2,C4A,ITM2B,CLU,QPCT,SERPIND1,ART5,LRP6,PZP,TIMP1,APOC3,EDIL3,DSC3,GOLGA7,HSPA6,NEU1,SELENOP,VTN,APP,CSPG5,GALNT1,CRISPLD1,ITIH2,SERPINF2,TGFBR3,AOC1,SLIT2,C4BPA,ADAMTS1,COL1A1,OLA1,HGFAC,MFAP3,RNASE4,TIMP3,APOE,SEMA3C,F5,CRIM1,IFI35,NTN3,SPP2,STC2,BMP4,NTN1,DDR1,CHSY1,HABP2,VASN,ITIH4,PROS1,THBS1,APOA1,ABCB6,CCN2,MDFIC,HPX,MFGE8,SDCBP,TUBA4A,APOH","11247,3763,17592,2654,8126,11763,8005,1323,6174,2095,9753,4838,24049,6698,9750,11820,610,3173,3037,24876,5239,7758,10751,12724,620,2467,4123,18206,6167,9075,11774,80,11086,1325,217,2197,28833,4894,7034,10047,11822,613,10725,3542,2359,5399,8030,11256,11374,1071,8029,2730,17198,4798,18517,6169,9456,11785,600,47,2500,28870,5171,7036,10662,12407,616"
NA,"Direct GO Cellular Component","GO:0005615","extracellular space",368,48,16.901,3.6967,1.886,1.09993701795762e-15,14.9586321816932,2.74984254489406e-12,1.37492127244703e-12,1.15513483593156e-11,"CCN2,HLA-A,SERPINF2,THBS1,SEMA3C,APOH,FLT1,IFI35,RNASE4,VTN,LRIG3,C4A,CLU,SERPIND1,MFGE8,TFRC,ITM2B,APOC3,F5,HMOX1,PROS1,TIMP1,CRISPLD1,APP,GCNT1,CCN1,SDCBP,STC2,AOC1,C4BPA,COL1A1,HGFAC,OGN,TGFBR3,EDIL3,APOE,FCGRT,HPX,PZP,TIMP3,VASN,BMP4,DDR1,HABP2,ITIH4,SELENOP,SLIT2,APOA1","2500,4931,9075,11785,10725,616,3763,5399,10047,12724,30991,1323,2095,4838,7036,11763,6174,610,3542,5013,9456,11820,18206,620,4203,2654,10662,11374,80,1325,2197,4894,8126,11774,3173,613,3621,5171,9750,11822,18517,1071,2730,4798,6169,10751,11086,600"
NA,"Direct GO Cellular Component","GO:0072562","blood microparticle",36,15,5.282,11.809,3.562,3.24192141287367e-13,12.4891975170535,8.10480353218417e-10,2.70160117739472e-10,2.26973987190426e-09,"APOE,SERPINF2,CLU,SDCBP,ITIH2,C4A,PROS1,HPX,TFRC,APOA1,ITIH4,C4BPA,PZP,VTN,HSPA6","613,9075,2095,10662,6167,1323,9456,5171,11763,600,6169,1325,9750,12724,5239"
NA,"SLIM2 GO CC","GO:0005576","extracellular region",1564,100,35.211,1.8121,0.858,1.51981572149128e-10,9.81820906731259,3.79953930372819e-07,7.59907860745638e-08,6.38433675902949e-07,"STX3,HGFAC,PLD3,PROS1,VTN,APOA1,LDLR,AOC1,ITIH2,CLU,ITM2C,NTN3,MDFIC,TAX1BP1,HPX,PHPT1,SELENOP,ITM2B,MFGE8,ARF3,APP,PDCD2,FCGRT,SFT2D2,NTN1,ART5,HABP2,ABCB6,ITIH4,TIMP1,VASN,TFRC,FAT1,C4BPA,PTPRS,ATP6V1D,LRP6,CSPG5,TUBA4A,HLA-A,QPCT,PZP,STC2,APOE,ADAM10,APOC3,MARCKS,COL1A1,TPRG1L,SPP2,CRIM1,RAB29,IFI35,TGFBR3,SEMA3C,OGN,PTTG1IP,BMP4,PLSCR1,FLT1,OLA1,DSC3,ADAMTS1,RPE,SERPIND1,MGRN1,SERPINF2,TIMP3,LRIG3,EDIL3,HSPA6,DDR1,PCBP3,MFAP3,CHSY1,SQSTM1,HMOX1,C1GALT1C1,RNASE4,SLIT2,F5,APLP2,APOH,NEU1,CCN2,CPNE8,NRP2,NDFIP1,TMEM59,CCN1,THBS1,CRISPLD1,SDCBP,EEF1G,C4A,UBL3,GCNT1,GOLGA7,GALNT1,SPINT2","11438,4894,17158,9456,12724,600,6547,80,6167,2095,6175,8030,28870,11575,5171,30033,10751,6174,7036,654,620,8762,3621,25140,8029,24049,4798,47,6169,11820,18517,11763,3595,1325,9681,13527,6698,2467,12407,4931,9753,9750,11374,613,188,610,6759,2197,27007,11256,2359,9789,5399,11774,10725,8126,13524,1071,9092,3763,28833,3037,217,10293,4838,20254,9075,11822,30991,3173,5239,2730,8651,7034,17198,11280,5013,24338,10047,11086,3542,598,616,7758,2500,23498,8005,17592,1239,2654,11785,18206,10662,3213,1323,12504,4203,24876,4123,11247"
NA,"SLIM2 GO CC","GO:0031410","cytoplasmic vesicle",1258,86,30.282,1.9375,0.954,1.89309209611298e-10,9.72282825774209,4.73273024028245e-07,7.88788373380408e-08,6.62697527872167e-07,"SLC31A1,APLP2,REEP6,FZD7,PCDH7,SPPL2B,EPHA4,ITIH4,APOC3,TMEM123,UVRAG,AOC1,STX3,MGST1,BACE1,SCAMP4,MFSD8,GJA1,TIMP3,TAX1BP1,OLA1,RNF149,RAB29,LDLR,MFGE8,NDFIP2,CLU,TPRG1L,MGRN1,HSPA6,GABARAP,PRKAR1A,IFNAR1,F5,APOE,ITM2B,HLA-A,PLEKHF1,LRP6,SELENOP,ADAM10,SERPINF2,SQSTM1,NEU1,THBS1,BRI3,PLD3,NRSN2,PTPRS,CSPG5,LRIG3,ADAMTS1,LAPTM4A,APP,OPTN,TFRC,RABAC1,PI4K2A,TRAPPC5,APOH,ARRDC3,TIMP1,GABARAPL2,PRKAR1B,NBR1,CAV1,COL1A1,HPX,ABCB6,PLEKHB2,NDFIP1,GOLGA7,SPP2,NCOA4,PROS1,TMEM59,QPCT,FCGRT,CMTM6,ATP6V1D,SDCBP,STX6,FLT1,APOA1,CALCOCO2,LAMTOR4","11016,598,30078,4045,8659,30627,3388,6169,610,30138,12640,80,11438,7061,933,30385,28486,4274,11822,11575,28833,23137,9789,6547,7036,18537,2095,27007,20254,5239,4067,9388,5432,3542,613,6174,4931,20764,6698,10751,188,9075,11280,7758,11785,1109,17158,16229,9681,2467,30991,217,6924,620,17142,11763,9794,30031,23067,616,29263,11820,13291,9390,6746,1527,2197,5171,47,19236,17592,24876,11256,7671,9456,1239,9753,3621,19177,13527,10662,11441,3763,600,29912,33772"
NA,"Direct GO Cellular Component","GO:0009986","cell surface",224,28,9.859,3.5427,1.825,4.24887731556737e-09,8.37172580878842,1.06221932889184e-05,8.85182774076536e-07,7.43682914064257e-06,"CD151,SERPINF2,CLSTN3,ADAM10,GPC3,TGFBR3,RGMA,BMPR1A,LRP6,TNFRSF10B,ACVR1B,CLU,ROBO1,CSPG5,VASN,APOH,HLA-A,THBS1,C4A,NEO1,SLIT2,ACVR2A,EPHA4,TFRC,BACE1,APP,LDLR,TPBG","1630,9075,18371,188,4451,11774,30308,1076,6698,11905,172,2095,10249,2467,18517,616,4931,11785,1323,7754,11086,173,3388,11763,933,620,6547,12004"
NA,"SLIM2 GO CC","GO:0030312","external encapsulating structure",126,20,7.042,4.4987,2.17,1.33834250284411e-08,7.87343272957249,3.34585625711028e-05,2.38989732650734e-06,2.00786307657822e-05,"COL1A1,SERPINF2,APLP1,CCN1,TIMP1,MFGE8,ADAMTS1,CCN2,PZP,CD151,ITIH2,TIMP3,APOE,OGN,EDIL3,HPX,THBS1,NTN1,ITIH4,VTN","2197,9075,597,2654,11820,7036,217,2500,9750,1630,6167,11822,613,8126,3173,5171,11785,8029,6169,12724"
NA,"SLIM2 GO CC","GO:0031012","extracellular matrix",126,20,7.042,4.4987,2.17,1.33834250284411e-08,7.87343272957249,3.34585625711028e-05,2.38989732650734e-06,2.00786307657822e-05,"CD151,ITIH2,TIMP3,APOE,OGN,EDIL3,THBS1,HPX,NTN1,ITIH4,VTN,COL1A1,SERPINF2,APLP1,CCN1,TIMP1,MFGE8,ADAMTS1,CCN2,PZP","1630,6167,11822,613,8126,3173,11785,5171,8029,6169,12724,2197,9075,597,2654,11820,7036,217,2500,9750"
NA,"Direct GO Cellular Component","GO:0000139","Golgi membrane",352,35,12.324,2.8181,1.495,2.07852119293802e-08,7.68224554299846,5.19630298234505e-05,3.24768936396566e-06,2.72853376828213e-05,"SERINC3,ATP6V1D,GJA1,ITM2B,CLSTN3,CHSY1,SPPL2B,TRIM23,UGCG,STX6,C1GALT1C1,GALNT1,B4GALT6,GABARAP,NDFIP2,HLA-A,CHST10,ABCB6,PLD3,NDFIP1,ARF3,PLPP3,CSPG5,GOLGA7,GCNT1,B4GALT5,TMEM59,GABARAPL2,PI4K2A,ADAM10,PROS1,OPTN,TMEM59L,CAV1,RAB29","11699,13527,4274,6174,18371,17198,30627,660,12524,11441,24338,4123,929,4067,18537,4931,19650,47,17158,17592,654,9229,2467,24876,4203,928,1239,13291,30031,188,9456,17142,13237,1527,9789"
NA,"SLIM2 GO CC","GO:0005794","Golgi apparatus",833,59,20.775,2.0074,1.005,9.2649190465314e-08,7.03315837103459,0.000231622976163285,1.21906829559624e-05,0.00010241955549329,"GABARAPL2,PI4K2A,CCN2,ADAM10,RABAC1,PROS1,OGN,TMEM59,TMEM59L,APP,NEO1,CAV1,GLT8D1,RAB29,OPTN,SERINC3,ATP6V1D,APOE,STC2,GJA1,RNF149,ITM2B,CHSY1,SPPL2B,LDLR,TRIM23,SPINT2,UGCG,VTN,CLSTN3,C1GALT1C1,SCAMP4,NTN3,GALNT1,FAM234B,B4GALT6,STX6,GABARAP,NDFIP2,CLU,TRAPPC5,LAPTM4A,HLA-A,GPC3,CHST10,PLD3,NDFIP1,LRP6,ARF3,BACE1,PLPP3,ABCB6,GOLGA7,APLP1,PLSCR1,GCNT1,ITM2C,B4GALT5,CSPG5","13291,30031,2500,188,9794,9456,8126,1239,13237,620,7754,1527,24870,9789,17142,11699,13527,613,11374,4274,23137,6174,17198,30627,6547,660,11247,12524,12724,18371,24338,30385,8030,4123,29288,929,11441,4067,18537,2095,23067,6924,4931,4451,19650,17158,17592,6698,654,933,9229,47,24876,597,9092,4203,6175,928,2467"
