"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-8957275","Post-translational protein phosphorylation",39,13,4.577,9.4472,3.24,3.56721983836843e-10,9.4476701254112,8.91804959592107e-07,1.27400708513158e-07,1.07035216833902e-06,"ADAM10,ITIH2,C4A,TIMP1,SERPIND1,APOA1,MFGE8,F5,STC2,CCN1,BMP4,SPP2,GPC3","188,6167,1323,11820,4838,600,7036,3542,11374,2654,1071,11256,4451"
NA,"REACTOME pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",40,13,4.577,9.211,3.203,5.11953457120394e-10,9.29076951995108,1.27988364280099e-06,1.59985455350123e-07,1.34411166966959e-06,"BMP4,SPP2,GPC3,ADAM10,ITIH2,C4A,TIMP1,SERPIND1,APOA1,MFGE8,F5,STC2,CCN1","1071,11256,4451,188,6167,1323,11820,4838,600,7036,3542,11374,2654"
NA,"REACTOME pathway","R-HSA-114608","Platelet degranulation",51,14,4.93,7.78,2.96,1.34697017232036e-09,8.87064202130753,3.36742543080091e-06,3.36742543080091e-07,2.82912956579471e-06,"ITIH4,TUBA4A,PROS1,TIMP1,CLU,PCDH7,OLA1,SELENOP,APOA1,TIMP3,F5,SERPINF2,SPP2,APOH","6169,12407,9456,11820,2095,8659,28833,10751,600,11822,3542,9075,11256,616"
NA,"REACTOME pathway","R-HSA-76005","Response to elevated platelet cytosolic Ca2+",54,14,4.93,7.3478,2.877,3.07375766433559e-09,8.51233037534977,7.68439416083897e-06,6.98581287348998e-07,5.86910390374975e-06,"APOA1,SELENOP,F5,TIMP3,SERPINF2,APOH,SPP2,ITIH4,TUBA4A,PROS1,CLU,TIMP1,PCDH7,OLA1","600,10751,3542,11822,9075,616,11256,6169,12407,9456,2095,11820,8659,28833"
NA,"KEGG Pathway H.sap","path:hsa04060","Cytokine-cytokine receptor interaction",31,10,3.521,9.1424,3.193,5.87383184751671e-08,7.23107849035338,0.000146845796187918,8.63798801105398e-06,7.25717251153524e-05,"ACVR1B,IFNAR1,TNFRSF10B,ACVR2A,BMP4,IL10RB,RELT,RELL1,BMPR1A,IL13RA1","172,5432,11905,173,1071,5965,13764,27379,1076,5974"
NA,"KEGG Pathway H.sap","path:hsa04610","Complement and coagulation cascades",19,8,2.817,11.9333,3.577,1.17363555727884e-07,6.93046674127787,0.000293408889319711,1.39718518723672e-05,0.000117383977858767,"F5,PROS1,C4BPA,SERPIND1,VTN,CLU,SERPINF2,C4A","3542,9456,1325,4838,12724,2095,9075,1323"
NA,"REACTOME pathway","R-HSA-76002","Platelet activation, signaling and aggregation",99,15,5.282,4.2942,2.102,1.68576391462908e-06,5.7732032468839,0.0042144097865727,0.000135948702792668,0.00114216781456894,"SERPINF2,SPP2,CLU,TUBA4A,ITIH4,APOA1,PROS1,TIMP1,COL1A1,OLA1,PCDH7,APOH,SELENOP,TIMP3,F5","9075,11256,2095,12407,6169,600,9456,11820,2197,28833,8659,616,10751,11822,3542"
NA,"REACTOME pathway","R-HSA-166658","Complement cascade",8,5,1.761,17.7135,4.147,2.71051836440121e-06,5.56694764592587,0.00677629591100304,0.000178323576605343,0.00149817869235621,"C4A,PROS1,C4BPA,VTN,CLU","1323,9456,1325,12724,2095"
NA,"REACTOME pathway","R-HSA-977606","Regulation of Complement cascade",8,5,1.761,17.7135,4.147,2.71051836440121e-06,5.56694764592587,0.00677629591100304,0.000178323576605343,0.00149817869235621,"PROS1,C4BPA,VTN,CLU,C4A","9456,1325,12724,2095,1323"
NA,"REACTOME pathway","R-HSA-373752","Netrin-1 signaling",14,6,2.113,12.1464,3.602,4.32958373364547e-06,5.36355385673465,0.0108239593341137,0.000277537418823428,0.00233171998413328,"ROBO1,RGMA,SLIT2,UNC5B,NEO1,NTN1","10249,30308,11086,12568,7754,8029"
NA,"KEGG Pathway H.sap","path:hsa04350","TGF-beta signaling pathway",54,10,3.521,5.2484,2.392,1.54296187530903e-05,4.81164480468699,0.0385740468827257,0.000857201041838349,0.00720174168999522,"BMPR1A,RBX1,ACVR1B,RGMA,TFRC,ACVR2A,BMP4,NEO1,THBS1,BAMBI","1076,9928,172,30308,11763,173,1071,7754,11785,30251"
NA,"REACTOME pathway","R-HSA-5173105","O-linked glycosylation",28,7,2.465,7.0854,2.825,3.95562815860248e-05,4.40278454019343,0.0988907039650619,0.00167230943297092,0.0140498435888161,"ADAMTS1,GALNT1,B4GALT5,C1GALT1C1,GCNT1,CHST10,B4GALT6","217,4123,928,24338,4203,19650,929"
NA,"KEGG Pathway H.sap","md:hsa_M00066","Lactosylceramide biosynthesis",3,3,1.056,28.3415,4.825,4.3480045257244e-05,4.36171001253972,0.10870011314311,0.00167230943297092,0.0140498435888161,"B4GALT6,UGCG,B4GALT5","929,12524,928"
NA,"REACTOME pathway","R-HSA-975634","Retinoid metabolism and transport",13,5,1.761,10.9006,3.446,5.38268833782857e-05,4.26900076547128,0.134567208445714,0.00195024939776397,0.0163849455474805,"APOA1,LDLR,APOC3,LRP10,GPC3","600,6547,610,14553,4451"
NA,"REACTOME pathway","R-HSA-6806667","Metabolism of fat-soluble vitamins",15,5,1.761,9.4472,3.24,0.000118486517002433,3.92633106673906,0.296216292506083,0.00383085950787184,0.0321848192895196,"APOA1,LDLR,APOC3,LRP10,GPC3","600,6547,610,14553,4451"
