"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",0.0218379444305996,0.111815276540646,1.14
"ABCB10","ABCB10","Q9NRK6",0.00300023042534929,0.0429190173611109,0.905
"ABCB6","ABCB6","Q9NP58",0.504540212515836,0.691028198577054,0.613
"ABHD5","ABHD5","Q8WTS1",0.859594674514162,0.926664521656087,0.156
"ACE2","ACE2","Q9BYF1",0.300090341690046,0.505636834888671,1.8
"ACOT13","ACOT13","Q9NPJ3",1.40385468004252e-05,0.00202252963146374,1.09
"ACTMAP","ACTMAP","Q5BKX5",0.240694144006677,0.442316704362956,-0.272
"ADAM9","ADAM9","Q13443",0.0164066902070089,0.0966745603779023,0.619
"ADAMTS1","ADAMTS1","Q9UHI8",0.583503878388747,0.750139389418786,-0.0935
"ADD1","ADD1","P35611",0.000397454136460307,0.0177728241353834,-0.562
"ADGRG6","ADGRG6","Q86SQ4",0.409235672948525,0.613209246134591,0.85
"AGA","AGA","P20933",0.261981086036278,0.465817007853148,0.569
"AHDC1","AHDC1","Q5TGY3",0.0249204485645561,0.119041359344874,0.505
"AIFM2","AIFM2","Q9BRQ8",0.885095118054285,0.940230012016086,0.146
"AIRIM","AIRIM","Q9NX04",0.542327815396755,0.720970715905642,0.265
"AKAP7","AKAP7","Q9P0M2",0.966577189994544,0.984396169245763,0.0683
"AKIRIN2","AKIRIN2","Q53H80",0.833014591801473,0.91210674210168,0.0721
"ALDH18A1","ALDH18A1","P54886",0.0746241234560154,0.218418025344534,0.675
"ALDH1L2","ALDH1L2","Q3SY69",0.903428137017099,0.94930718992828,0.0204
"ALG1","ALG1","Q9BT22",0.558182117865837,0.732443408330963,0.181
"ALKBH8","ALKBH8","Q96BT7",0.0782872357071496,0.224070357174033,-3.06
"AMFR","AMFR","Q9UKV5",0.184506730704406,0.377886685862536,0.228
"AMMECR1","AMMECR1","Q9Y4X0",0.56445193122668,0.73634904285957,0.429
"AMOT","AMOT","Q4VCS5",0.217442452070919,0.416962521900577,0.329
"AMOTL1","AMOTL1","Q8IY63",0.922754981076284,0.960645160546631,0.0218
"ANAPC16","ANAPC16","Q96DE5",0.172488366906633,0.364303034697321,0.335
"ANAPC4","ANAPC4","Q9UJX5",0.646332172605805,0.796071561944013,0.0911
"ANGEL1","ANGEL1","Q9UNK9",0.965520142337922,0.983979694312223,-0.03
"ANKLE2","ANKLE2","Q86XL3",0.769309088472875,0.874180196309604,0.0585
"ANXA4","ANXA4","P09525",0.000653935854366196,0.0213658001670535,0.602
"APLP1","APLP1","P51693",0.65851698777412,0.802727560316382,0.451
"APLP2","APLP2","Q06481",0.138291076287909,0.316222975295846,0.462
"APOA1","APOA1","P02647",0.231379791412496,0.431905366669568,0.371
"APOC3","APOC3","P02656",0.000527770322001791,0.0196420466275952,2.39
"APOE","APOE","P02649",0.00694920134062287,0.0634611324726767,0.922
"APOH","APOH","P02749",0.00211552045844155,0.0363066613432751,2.64
"APP","APP","P05067",0.277399803323892,0.482452683006484,0.302
"ARB2A","ARB2A","Q8WUF8",0.501163866239547,0.689234778807577,0.201
"ARF3","ARF3","P61204",0.455572385097368,0.654336568102911,-1.13
"ARL5B","ARL5B","Q96KC2",5.73431782482696e-06,0.00107338428307052,-6.43
"ARL6IP1","ARL6IP1","Q15041",0.333726818668604,0.540367564567209,-0.395
"ARMC7","ARMC7","Q9H6L4",2.6396904041357e-05,0.00342691420369165,-2.67
"ART5","ART5","Q96L15",0.810183580452125,0.900659930937855,0.0551
"ASPRV1","ASPRV1","Q53RT3",0.371112356739233,0.576657019188048,1.15
"ATAD5","ATAD5","Q96QE3",0.000374064115863805,0.0174843232192609,0.758
"ATF3","ATF3","P18847",0.491047704369549,0.681573197528971,-0.241
"ATF4","ATF4","P18848",0.013920593883398,0.0887009413340478,1.28
"ATP5MK","ATP5MK","Q96IX5",0.0175486556080416,0.100382269936427,0.573
"ATP6V0D2","ATP6V0D2","Q8N8Y2",0.409529806826804,0.613494400734961,0.512
"ATP6V1D","ATP6V1D","Q9Y5K8",0.852930647002858,0.923864725841206,0.0257
"ATR","ATR","Q13535",0.573580014043335,0.743276676644948,0.234
"B3GALNT2","B3GALNT2","Q8NCR0",0.302485026431301,0.507546795444141,-1.41
"B4GALT5","B4GALT5","O43286",0.704640866397473,0.833576474666852,-0.128
"B4GALT6","B4GALT6","Q9UBX8",0.437640192156908,0.638271961493337,-0.464
"B9D1","B9D1","Q9UPM9",0.263523923417701,0.467306468294575,0.62
"BACE1","BACE1","P56817",0.171617478167032,0.36313067344018,0.919
"BCL2L12","BCL2L12","Q9HB09",0.361829486769654,0.569291682537804,0.535
"BCOR","BCOR","Q6W2J9",0.833595143386198,0.91210674210168,0.039
"BIRC2","BIRC2","Q13490",5.73143781018697e-12,9.22646858683898e-09,-4.75
"BLM","BLM","P54132",0.00105071321976858,0.0262645674096809,0.565
"BLOC1S4","BLOC1S4","Q9NUP1",0.779880150675729,0.881790370160053,-0.0685
"BMP2","BMP2","P12643",0.29590068255638,0.501095012391395,1.4
"BMP4","BMP4","P12644",0.373666605823581,0.578949472622522,0.743
"BMPR2","BMPR2","Q13873",0.512032448707703,0.697214707354069,0.794
"BNIP3","BNIP3","Q12983",0.527864186452387,0.709193596520658,0.623
"BOD1","BOD1","Q96IK1",0.990449108928765,0.996266543085183,-0.00553
"BORCS6","BORCS6","Q96GS4",0.549977054652836,0.727129650607864,-0.147
"BPGM","BPGM","P07738",0.0409528529930201,0.158323493631517,-0.478
"BPNT2","BPNT2","Q9NX62",0.270063107048946,0.473787695866819,0.252
"BRI3","BRI3","O95415",0.402557627247114,0.6072313234093,0.51
"BRI3BP","BRI3BP","Q8WY22",0.0495813251123028,0.17465211633651,0.323
"BRWD3","BRWD3","Q6RI45",0.00745150765381448,0.0647775874439042,0.635
"BTBD9","BTBD9","Q96Q07",0.1594853438682,0.34647706688128,2.72
"BTN2A3P","BTN2A3P","Q96KV6",0.647437665997916,0.796579910366436,0.842
"C1orf159","C1orf159","Q96HA4",0.391751077360889,0.596858682884307,0.872
"C1orf198","C1orf198","Q9H425",0.309919436641831,0.515102872517025,-0.262
"C2CD2L","C2CD2L","O14523",0.00184075578411383,0.0340367125206018,1.18
"C4A","C4A","P0C0L4",0.354265682270703,0.561536919377095,0.916
"C4BPA","C4BPA","P04003",0.002175063470871,0.0368239066408747,2.8
"C6orf89","C6orf89","Q6UWU4",0.0361991551707028,0.14626857428162,-0.688
"C8orf88","C8orf88","P0DMB2",0.244227453906702,0.445756638661008,1.35
"C9orf72","C9orf72","Q96LT7",0.237097941971377,0.438410598421229,2.22
"CABIN1","CABIN1","Q9Y6J0",0.000131993262704603,0.0100227714293335,1.22
"CALCOCO2","CALCOCO2","Q13137",0.0255822110978225,0.120769042302858,-0.695
"CAMKK1","CAMKK1","Q8N5S9",0.878148380562228,0.937372474379886,0.0355
"CARMIL2","CARMIL2","Q6F5E8",0.778107566334179,0.88025127216076,0.0953
"CASTOR2","CASTOR2","A6NHX0",0.887940619338901,0.941275774393785,0.0624
"CBY1","CBY1","Q9Y3M2",0.756873470148343,0.867828352907362,-0.104
"CCDC106","CCDC106","Q9BWC9",0.0159783167692179,0.0954852718541063,0.588
"CCDC120","CCDC120","Q96HB5",0.433342570551461,0.635235839838677,0.721
"CCDC138","CCDC138","Q96M89",0.00990335742354774,0.074254765882832,-3.8
"CCDC158","CCDC158","Q5M9N0",0.883075105213998,0.939778980183574,0.0635
"CCDC18","CCDC18","Q5T9S5",0.361308155272901,0.568890716312907,-0.358
"CCDC186","CCDC186","Q7Z3E2",0.00861166392227158,0.0687892739434194,-0.555
"CCDC28B","CCDC28B","Q9BUN5",0.674473374965312,0.813339651843843,0.134
"CCDC66","CCDC66","A2RUB6",0.21917991972884,0.419244100260797,0.7
"CCDC82","CCDC82","Q8N4S0",0.225706212794407,0.426324841994372,1.98
"CCK","CCK","P06307",6.00815085987635e-09,4.02996718926206e-06,4.92
"CCN1","CCN1","O00622",0.53786828008787,0.717603478605547,0.431
"CCN2","CCN2","P29279",0.822041818781303,0.907504402601935,0.263
"CCNQ","CCNQ","Q8N1B3",0.237560904057728,0.438964122305017,1.52
"CCPG1","CCPG1","Q9ULG6",0.0151017935614523,0.0922963829735227,-0.725
"CD151","CD151","P48509",0.195911179108039,0.390728104099355,0.399
