"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",0.000120668655715225,0.0124716917611377,2.18
"ABCB10","ABCB10","Q9NRK6",0.0295952283465904,0.968812246752404,0.628
"ABCB6","ABCB6","Q9NP58",0.626765241884104,0.999003043777844,0.446
"ABHD5","ABHD5","Q8WTS1",0.986035996181385,0.999003043777844,0.0154
"ACE2","ACE2","Q9BYF1",0.13046775081571,0.999003043777844,-2.66
"ACOT13","ACOT13","Q9NPJ3",0.670088814079826,0.999003043777844,0.083
"ACTMAP","ACTMAP","Q5BKX5",0.656878956393429,0.999003043777844,0.102
"ADAM9","ADAM9","Q13443",0.956165278500279,0.999003043777844,0.0132
"ADAMTS1","ADAMTS1","Q9UHI8",0.171363591169919,0.999003043777844,0.238
"ADD1","ADD1","P35611",0.862626036704218,0.999003043777844,0.0232
"ADGRG6","ADGRG6","Q86SQ4",0.138978906917329,0.999003043777844,1.55
"AGA","AGA","P20933",0.000144717370590823,0.0143806187146362,-2.3
"AHDC1","AHDC1","Q5TGY3",0.769531431260594,0.999003043777844,-0.0619
"AIFM2","AIFM2","Q9BRQ8",0.000254974985179192,0.0228032628411924,4.42
"AIRIM","AIRIM","Q9NX04",0.375050416145793,0.999003043777844,-0.388
"AKAP7","AKAP7","Q9P0M2",0.0151279454920849,0.624435042388674,4.28
"AKIRIN2","AKIRIN2","Q53H80",0.179684415780324,0.999003043777844,-0.469
"ALDH18A1","ALDH18A1","P54886",0.481148999873764,0.999003043777844,0.258
"ALDH1L2","ALDH1L2","Q3SY69",0.0517433876215422,0.999003043777844,0.343
"ALG1","ALG1","Q9BT22",0.586018234402369,0.999003043777844,0.169
"ALKBH8","ALKBH8","Q96BT7",0.0178420318817823,0.697138420468278,-4.26
"AMFR","AMFR","Q9UKV5",0.568336588760589,0.999003043777844,0.0961
"AMMECR1","AMMECR1","Q9Y4X0",7.96704468936249e-08,2.78811924802951e-05,-5.97
"AMOT","AMOT","Q4VCS5",0.165224233959326,0.999003043777844,-0.372
"AMOTL1","AMOTL1","Q8IY63",0.124353610416407,0.999003043777844,-0.356
"ANAPC16","ANAPC16","Q96DE5",0.516801321523861,0.999003043777844,-0.156
"ANAPC4","ANAPC4","Q9UJX5",0.202493526823681,0.999003043777844,0.258
"ANGEL1","ANGEL1","Q9UNK9",0.899565054320656,0.999003043777844,0.0877
"ANKLE2","ANKLE2","Q86XL3",0.760703564434623,0.999003043777844,-0.0607
"ANXA4","ANXA4","P09525",0.231093697583604,0.999003043777844,0.185
