"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",0.0172275148459218,0.0540262408498766,-1.19
"ABCB10","ABCB10","Q9NRK6",0.0240721721293083,0.0692636172242865,-0.654
"ABCB6","ABCB6","Q9NP58",1.936442211246e-08,1.58600009039554e-06,-8.04
"ABHD5","ABHD5","Q8WTS1",0.395392513167357,0.544565855653201,-0.755
"ACE2","ACE2","Q9BYF1",0.599160748813879,0.725504532375085,0.902
"ACOT13","ACOT13","Q9NPJ3",4.60435322610802e-07,1.82852087028904e-05,-1.4
"ACTMAP","ACTMAP","Q5BKX5",0.392224212772727,0.541180363753494,0.197
"ADAM9","ADAM9","Q13443",1.80524308431922e-09,2.16144179438937e-07,-2.43
"ADAMTS1","ADAMTS1","Q9UHI8",1.07958828598038e-08,1.00702991048077e-06,-1.55
"ADD1","ADD1","P35611",5.29340606300233e-08,3.53864195311706e-06,1.11
"ADGRG6","ADGRG6","Q86SQ4",0.000208868749291666,0.00181140011547864,-4.55
"AGA","AGA","P20933",0.379235025979985,0.52853081626328,-0.444
"AHDC1","AHDC1","Q5TGY3",0.00022143986583534,0.00189582775211429,0.935
"AIFM2","AIFM2","Q9BRQ8",0.00761988231667232,0.0289015110847969,-2.96
"AIRIM","AIRIM","Q9NX04",0.904009801476086,0.94059229927901,-0.0522
"AKAP7","AKAP7","Q9P0M2",0.846646329694133,0.905605686966368,-0.316
"AKIRIN2","AKIRIN2","Q53H80",6.37677874314145e-05,0.00073077884396401,1.7
"ALDH18A1","ALDH18A1","P54886",0.85412509756689,0.908846204096245,-0.0669
"ALDH1L2","ALDH1L2","Q3SY69",0.00130503579556327,0.00741955857690191,0.618
"ALG1","ALG1","Q9BT22",0.995455660828001,0.99707145850446,-0.00176
"ALKBH8","ALKBH8","Q96BT7",NA,NA,0.37
"AMFR","AMFR","Q9UKV5",6.00837884953935e-07,2.27354788353796e-05,1.18
"AMMECR1","AMMECR1","Q9Y4X0",0.135879736435995,0.252554968880804,-1.14
"AMOT","AMOT","Q4VCS5",0.000496141831431669,0.00351284181089572,1.07
"AMOTL1","AMOTL1","Q8IY63",1.06515453622732e-05,0.000187383107228411,1.29
"ANAPC16","ANAPC16","Q96DE5",0.00304023784301502,0.0143051628628337,0.797
"ANAPC4","ANAPC4","Q9UJX5",0.327599428762136,0.477211297899011,0.196
"ANGEL1","ANGEL1","Q9UNK9",0.000378155373277676,0.00286997389255773,-2.92
"ANKLE2","ANKLE2","Q86XL3",6.35330283400344e-07,2.35954608029517e-05,1.4
"ANXA4","ANXA4","P09525",9.58622022840014e-06,0.0001720372677231,-0.875
"APLP1","APLP1","P51693",1.87599188422498e-08,1.56762571825549e-06,-8.98
"APLP2","APLP2","Q06481",2.42636201181112e-11,8.65937808543847e-09,-3.93
"APOA1","APOA1","P02647",1.01179171743789e-06,3.29942811271818e-05,-2.07
"APOC3","APOC3","P02656",1.55565026749791e-06,4.55447252194007e-05,-3.89
"APOE","APOE","P02649",1.25418058621979e-08,1.14329962075627e-06,-2.81
"APOH","APOH","P02749",1.44120086449155e-09,1.85381695150069e-07,-7.82
"APP","APP","P05067",6.16040849735737e-11,1.59415474083229e-08,-3.37
"ARB2A","ARB2A","Q8WUF8",0.00378381296437379,0.0169007503341907,0.959
"ARF3","ARF3","P61204",1.171757157743e-06,3.61532150746706e-05,-10.2
"ARL5B","ARL5B","Q96KC2",NA,NA,0.646
"ARL6IP1","ARL6IP1","Q15041",0.000829324595302822,0.00522611304282737,-1.56
"ARMC7","ARMC7","Q9H6L4",2.39471931032708e-06,6.31922312744864e-05,3.21
"ART5","ART5","Q96L15",0.765173916301372,0.850571902602687,-0.0685
"ASPRV1","ASPRV1","Q53RT3",0.0011443929317167,0.00667174425743559,4.77
"ATAD5","ATAD5","Q96QE3",1.52408008100935e-05,0.000245013435067274,1
"ATF3","ATF3","P18847",0.0819676297052376,0.174183927283554,-0.628
"ATF4","ATF4","P18848",0.000461058459819272,0.00332310059718796,-1.98
"ATP5MK","ATP5MK","Q96IX5",0.000186755957537845,0.00166277057865549,-1.01
"ATP6V0D2","ATP6V0D2","Q8N8Y2",5.48147104870419e-10,8.62203152013824e-08,-6.69
"ATP6V1D","ATP6V1D","Q9Y5K8",5.90587606681796e-06,0.000121168638895176,-0.833
"ATR","ATR","Q13535",0.633164476389285,0.753038610762764,-0.198
"B3GALNT2","B3GALNT2","Q8NCR0",0.271115454962,0.418167310075979,-1.51
"B4GALT5","B4GALT5","O43286",6.86456844474007e-08,4.33602898139408e-06,-2.73
"B4GALT6","B4GALT6","Q9UBX8",0.211859019153432,0.350264100948377,-0.756
"B9D1","B9D1","Q9UPM9",0.56576440195463,0.698876698705185,-0.315
"BACE1","BACE1","P56817",6.25513141504172e-07,2.33389135867278e-05,-4.62
"BCL2L12","BCL2L12","Q9HB09",0.643544249752926,0.761769510331706,-0.269
"BCOR","BCOR","Q6W2J9",2.380248235177e-07,1.07271636756123e-05,1.39
"BIRC2","BIRC2","Q13490",1.8923337993342e-12,1.68670019313988e-09,5.04
"BLM","BLM","P54132",0.000831614043380243,0.00523231988705593,0.58
"BLOC1S4","BLOC1S4","Q9NUP1",0.0405793363248232,0.102046218181107,0.529
"BMP2","BMP2","P12643",0.165047724903071,0.291124592502646,-1.88
"BMP4","BMP4","P12644",4.48329336334907e-07,1.79842996356062e-05,-5.95
"BMPR2","BMPR2","Q13873",0.852160405206302,0.907959990777654,0.225
"BNIP3","BNIP3","Q12983",0.517113941948965,0.656231451965791,-0.64
"BOD1","BOD1","Q96IK1",0.000148734461333695,0.00139386430936787,2.12
"BORCS6","BORCS6","Q96GS4",5.69185028468175e-08,3.7426248347309e-06,2.01
"BPGM","BPGM","P07738",0.177648716076797,0.306934740548797,0.306
"BPNT2","BPNT2","Q9NX62",1.14113623734138e-05,0.000196864406364571,-1.28
"BRI3","BRI3","O95415",1.51258557337869e-09,1.89593147963185e-07,-6.19
"BRI3BP","BRI3BP","Q8WY22",1.41429481902961e-08,1.26060811536172e-06,-1.41
"BRWD3","BRWD3","Q6RI45",5.13001601450305e-05,0.000617912739764917,1.09
"BTBD9","BTBD9","Q96Q07",0.367904299086595,0.517141806075463,-1.71
"BTN2A3P","BTN2A3P","Q96KV6",NA,NA,-2.99
"C1orf159","C1orf159","Q96HA4",0.0058520361002041,0.023530734337849,-3.07
"C1orf198","C1orf198","Q9H425",1.43791569990659e-05,0.000234450401314037,1.43
"C2CD2L","C2CD2L","O14523",0.0497075174915819,0.11960219115701,0.687
"C4A","C4A","P0C0L4",1.07646735447716e-07,5.83474399838903e-06,-7.73
"C4BPA","C4BPA","P04003",0.0001512119820948,0.00140716625395089,-3.7
"C6orf89","C6orf89","Q6UWU4",0.911212216610334,0.945144091239733,0.0346
"C8orf88","C8orf88","P0DMB2",0.00297716483809115,0.0140901571275323,3.8
"C9orf72","C9orf72","Q96LT7",0.155260693765675,0.278137848456508,-2.69
"CABIN1","CABIN1","Q9Y6J0",0.818607441696651,0.888546981171512,0.06
"CALCOCO2","CALCOCO2","Q13137",0.000135811274446301,0.00129709379587126,-1.35
"CAMKK1","CAMKK1","Q8N5S9",0.823638798893644,0.892111158462084,-0.0516
"CARMIL2","CARMIL2","Q6F5E8",0.146837169379249,0.266861751871395,0.503
"CASTOR2","CASTOR2","A6NHX0",0.104866743185596,0.209263933789764,-0.742
"CBY1","CBY1","Q9Y3M2",0.000203844555560397,0.00177925373323169,1.5
"CCDC106","CCDC106","Q9BWC9",1.41050547713497e-06,4.20634756043744e-05,1.51
"CCDC120","CCDC120","Q96HB5",4.42781096435726e-05,0.000553269463490248,4.67
"CCDC138","CCDC138","Q96M89",0.00198813153447231,0.0102630573806544,4.73
"CCDC158","CCDC158","Q5M9N0",5.34679829230879e-11,1.47903503106556e-08,-5.35
"CCDC18","CCDC18","Q5T9S5",0.538367672613456,0.676435195632092,0.24
"CCDC186","CCDC186","Q7Z3E2",1.21223388589649e-07,6.44009286931237e-06,1.51
"CCDC28B","CCDC28B","Q9BUN5",0.00478965497730416,0.0202544081328065,0.997
"CCDC66","CCDC66","A2RUB6",8.81481599178668e-07,2.93759215124723e-05,3.84
"CCDC82","CCDC82","Q8N4S0",0.00324395619985735,0.0150075067100667,-5.3
"CCK","CCK","P06307",0.779921968040747,0.860241169754279,-0.146
"CCN1","CCN1","O00622",9.86847399384561e-12,5.75564507729066e-09,-9.47
"CCN2","CCN2","P29279",5.38424858037025e-06,0.000112188161329169,-7.05
"CCNQ","CCNQ","Q8N1B3",0.261577538322123,0.407214246539894,1.44
"CCPG1","CCPG1","Q9ULG6",0.00093860589397657,0.00570848861370739,-1.06
"CD151","CD151","P48509",2.61582359877369e-08,1.98223622533319e-06,-2.61
"CD40","CD40","P25942",0.00392740588815024,0.0173945150669125,-4.4
"CD81","CD81","P60033",9.55303479944728e-06,0.0001720372677231,-1.83
"CD84","CD84","Q9UIB8",NA,NA,0.298
"CD99","CD99","P14209",0.270503632604944,0.417474832827437,1.76
"CDC42EP1","CDC42EP1","Q00587",6.70870122172169e-08,4.30537609605211e-06,2.12
"CDCA7L","CDCA7L","Q96GN5",7.12094632120599e-06,0.000139287812828443,1.15
"CDK11A","CDK11A","Q9UQ88",7.2831866251122e-08,4.56450961770704e-06,-5.75
"CDKN2A","CDKN2A","P42771",0.00849766544478937,0.0316674201602497,0.578
"CEBPZOS","CEBPZOS","A8MTT3",0.104336137259066,0.208530928754658,-0.618
"CENPW","CENPW","Q5EE01",0.00224067790774699,0.0113048541987084,-1.23
"CENPX","CENPX","A8MT69",0.0724074579059068,0.158672100189178,0.63
"CEP170B","CEP170B","Q9Y4F5",4.14553555743708e-08,2.8423492514325e-06,1.71
"CEP41","CEP41","Q9BYV8",9.11694141300791e-08,5.15042986022179e-06,1.45
"CFAP97","CFAP97","Q9P2B7",4.8601625314888e-06,0.000102600589020008,1.92
"CHCHD4","CHCHD4","Q8N4Q1",0.0659595898085614,0.148173573073167,-1.88
"CHKA","CHKA","P35790",0.9863660740739,0.991532364811268,-0.0225
"CHPF","CHPF","Q8IZ52",0.60666958151112,0.73090300521191,0.715
"CHPF2","CHPF2","Q9P2E5",0.421318823348633,0.570145006899921,-0.709
"CHSY1","CHSY1","Q86X52",7.67111937693961e-07,2.69902279130744e-05,-1.59
"CISD1","CISD1","Q9NZ45",0.0324659876928454,0.0857564443253463,0.415
"CKS1B","CKS1B","P61024",1.37304528081949e-07,6.88410577670871e-06,2.05
"CKS2","CKS2","P33552",7.26255203084138e-07,2.58934188406265e-05,1.64
"CLK3","CLK3","P49761",2.47401598882343e-06,6.47772938375025e-05,1.33
"CLOCK","CLOCK","O15516",0.000224474688489545,0.00191976114185835,-6.27
"CLTCL1","CLTCL1","P53675",3.0505744792683e-06,7.4382092622159e-05,-4.67
"CLU","CLU","P10909",5.63349927646502e-05,0.000665565996992671,-1.1
"CMTM6","CMTM6","Q9NX76",1.82574124676905e-05,0.000284390219059831,-5.31
"CNBP","CNBP","P62633",1.25302064468155e-10,2.71668421936092e-08,-8.16
"CNEP1R1","CNEP1R1","Q8N9A8",0.0042004156787069,0.018293015512805,-2.88
"CNOT8","CNOT8","Q9UFF9",0.472043212063598,0.616630947268227,0.326
"CNOT9","CNOT9","Q92600",0.00308503527288991,0.0144304098887014,-1.05
"COL1A1","COL1A1","P02452",1.13540142391814e-07,6.11287934407469e-06,-3.85
