"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO CC","GO:0005739","mitochondrion",1247,36,28.346,1.8297,0.872,0.000146129578556987,3.83526186822782,0.365323946392468,0.013047283799731,0.109616254642212,"ATP5MF,NUDT19,GLUD1,ACOT9,ABCB10,STOML2,ALDH18A1,APOOL,ABCD3,CLPB,ATP5F1C,TRAP1,SLC25A1,SLC25A13,TIMM23,LIG3,MAIP1,TOMM40L,TEX10,SUPV3L1,NIPSNAP1,NDUFA1,SLC25A12,FAM185A,ECHS1,LARS2,SLC30A9,PHB2,PLA2G4A,PYCR1,TEFM,NTHL1,CISD1,ATP5F1A,LONP1,PRKCA","848,32036,4335,17152,41,14559,9722,24009,67,30664,833,16264,10979,10983,17312,6600,26198,25756,25988,11471,7827,7683,10982,22412,3151,17095,1329,30306,9035,9721,26223,8028,30880,823,9479,9393","mitochondrion","ABCB10;ABCD3;ACOT9;ALDH18A1;APOOL;ATP5F1A;ATP5F1C;ATP5MF;CISD1;CLPB;ECHS1;FAM185A;GLUD1;LARS2;LIG3;LONP1;MAIP1;NDUFA1;NIPSNAP1;NTHL1;NUDT19;PHB2;PLA2G4A;PRKCA;PYCR1;SLC25A1;SLC25A12;SLC25A13;SLC30A9;STOML2;SUPV3L1;TEFM;TEX10;TIMM23;TOMM40L;TRAP1",36
NA,"SLIM2 GO CC","GO:0005783","endoplasmic reticulum",1052,25,19.685,1.5061,0.591,0.0222274632015765,1.6531101000731,1,0.101588040226584,0.85348802532448,"EMC2,PIGX,GLUD1,TMED10,CYBC1,SLC26A11,STT3B,ICMT,VTN,LPGAT1,SMPD4,PRKCA,STT3A,SEC63,SLC37A3,SPP2,PLA2G4A,DHRS7B,FOS,TMED2,NCLN,SLC30A9,RPN1,SACM1L,TBC1D20","28963,26046,4335,16998,28672,14471,30611,5350,12724,28985,32949,9393,6172,21082,20651,11256,9035,24547,3796,16996,26923,1329,10381,17059,16133","endoplasmic reticulum","CYBC1;DHRS7B;EMC2;FOS;GLUD1;ICMT;LPGAT1;NCLN;PIGX;PLA2G4A;PRKCA;RPN1;SACM1L;SEC63;SLC26A11;SLC30A9;SLC37A3;SMPD4;SPP2;STT3A;STT3B;TBC1D20;TMED10;TMED2;VTN",25
NA,"Direct GO Cellular Component","GO:0005615","extracellular space",368,15,11.811,2.5833,1.369,0.000649950705401246,3.18711958056338,1,0.0190116866163185,0.159725956245028,"PLEKHH3,C4BPA,MTMR4,RNASE4,UTP11,TIMP3,HABP2,EDIL3,SMARCA4,CHID1,ABCA3,VTN,SERPINF1,TSKU,SERPINA7","26105,1325,7452,10047,24329,11822,4798,3173,11100,28474,33,12724,8824,28850,11583","extracellular space","ABCA3;C4BPA;CHID1;EDIL3;HABP2;MTMR4;PLEKHH3;RNASE4;SERPINA7;SERPINF1;SMARCA4;TIMP3;TSKU;UTP11;VTN",15
NA,"Direct GO Cellular Component","GO:0005576","extracellular region",553,15,11.811,1.7191,0.782,0.02717733218564,1.56579317725475,1,0.119502626527251,1,"SPP2,CHID1,VTN,SERPINF1,QPCT,SERPINA7,APOOL,C4BPA,ADAMTS1,RNASE4,TSKU,TIMP3,DHRS13,HABP2,EDIL3","11256,28474,12724,8824,9753,11583,24009,1325,217,10047,28850,11822,28326,4798,3173","extracellular region","ADAMTS1;APOOL;C4BPA;CHID1;DHRS13;EDIL3;HABP2;QPCT;RNASE4;SERPINA7;SERPINF1;SPP2;TIMP3;TSKU;VTN",15
NA,"Direct GO Cellular Component","GO:0032991","protein-containing complex",469,12,9.449,1.6216,0.697,0.0659751057002686,1.18061990531395,1,0.17583983395594,1,"DHX9,PHB2,PRKDC,STT3B,SPP2,NPM1,NCLN,PEX19,HIRA,PRKCA,TOMM40L,SMARCA4","2750,30306,9413,30611,11256,7910,26923,9713,4916,9393,25756,11100","protein containing complex","DHX9;HIRA;NCLN;NPM1;PEX19;PHB2;PRKCA;PRKDC;SMARCA4;SPP2;STT3B;TOMM40L",12
NA,"Direct GO Cellular Component","GO:0000139","Golgi membrane",352,9,7.087,1.6205,0.696,0.103800562557988,0.983800292776886,1,0.218476760939401,1,"SMPD4,UGCG,SACM1L,C1GALT1,TMED2,GALNT10,PLA2G4A,TBC1D20,TMED10","32949,12524,17059,24337,16996,19873,9035,16133,16998","golgi membrane","C1GALT1;GALNT10;PLA2G4A;SACM1L;SMPD4;TBC1D20;TMED10;TMED2;UGCG",9
NA,"Direct GO Cellular Component","GO:0031012","extracellular matrix",115,6,4.724,3.3067,1.725,0.00951694720059757,2.02150234011932,1,0.0766537540567211,0.644003575988458,"ANXA4,VTN,SERPINF1,ADAMTS1,TIMP3,EDIL3","542,12724,8824,217,11822,3173","extracellular matrix","ADAMTS1;ANXA4;EDIL3;SERPINF1;TIMP3;VTN",6
NA,"SLIM2 GO CC","GO:0000228","nuclear chromosome",184,6,4.724,2.0667,1.047,0.0706213983764931,1.15106368720932,1,0.184486411641832,1,"SIRT7,DHX9,ORC5,JUN,TRRAP,HMGA2","14935,2750,8491,6204,12347,5009","nuclear chromosome","DHX9;HMGA2;JUN;ORC5;SIRT7;TRRAP",6
NA,"SLIM2 GO CC","GO:0005777","peroxisome",93,5,3.937,3.4074,1.769,0.0155645613173391,1.80786311527339,1,0.0828695249997155,0.696225137268438,"ABCD3,DHRS7B,SLC25A17,PEX19,NUDT19","67,24547,10987,9713,32036","peroxisome","ABCD3;DHRS7B;NUDT19;PEX19;SLC25A17",5
NA,"Direct GO Cellular Component","GO:0032993","protein-DNA complex",31,4,3.15,8.1778,3.032,0.00133717322415149,2.8738123283999,1,0.0272864889150019,0.22924639052156,"PRKDC,FOS,HMGA2,NPM1","9413,3796,5009,7910","protein dna complex","FOS;HMGA2;NPM1;PRKDC",4
