"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","DRSC COMPLEAT2 protein complex (literature)","HsC04019","HMOX1 gene:p-NFE2L2:MAFK [nucleoplasm]","3","2","7.143","191.6429","7.582","0.000034936280891043","4.45672332930347","0.0214858127479914","0.0214858127479914","0.150393184682238","NFE2L2,HMOX1","7782,5013"
"","REACTOME pathway","R-HSA-9707587","Regulation of HMOX1 expression and activity","5","2","7.143","114.9857","6.845","0.000115953254959747","3.93571705563992","0.0713112518002442","0.0356556259001221","0.249576927522052","HMOX1,NFE2L2","5013,7782"
"","Direct GO Biological Processes","GO:0110076","negative regulation of ferroptosis","11","2","7.143","52.2662","5.708","0.000629552874961297","3.20096778844798","0.387175018101197","0.0830112387229539","0.581049676937617","HMOX1,NFE2L2","5013,7782"
"","Direct GO Biological Processes","GO:0045088","regulation of innate immune response","12","2","7.143","47.9107","5.582","0.000753838773678354","3.12272152838617","0.463610845812188","0.0830112387229539","0.581049676937617","IFI35,NFE2L2","5399,7782"
"","REACTOME pathway","R-HSA-9818027","NFE2L2 regulating anti-oxidant/detoxification enzymes","12","2","7.143","47.9107","5.582","0.000753838773678354","3.12272152838617","0.463610845812188","0.0830112387229539","0.581049676937617","NFE2L2,HMOX1","7782,5013"
"","REACTOME pathway","R-HSA-9707616","Heme signaling","30","2","7.143","19.1643","4.26","0.00477994488947297","2.32057711057109","1","0.0830112387229539","0.581049676937617","HMOX1,NFE2L2","5013,7782"
"","REACTOME pathway","R-HSA-9707564","Cytoprotection by HMOX1","33","2","7.143","17.4221","4.123","0.00576464762255451","2.23922723481462","1","0.0830112387229539","0.581049676937617","NFE2L2,HMOX1","7782,5013"
"","Direct GO Biological Processes","GO:0002376","immune system process","216","4","14.286","5.3234","2.412","0.00622760755256525","2.20567876333666","1","0.0830112387229539","0.581049676937617","IFI35,TRIM23,ORAI1,C4BPA","5399,660,25896,1325"
"","HGNC Gene Group","HGNC-G-58","Ring finger proteins","138","3","10.714","6.2492","2.644","0.0118087973092131","1.92779433173193","1","0.0830112387229539","0.581049676937617","RNF141,LNX2,TRIM23","21159,20421,660"
"","Direct GO Biological Processes","GO:0006811","monoatomic ion transport","139","3","10.714","6.2043","2.633","0.01204140994539","1.9193226579576","1","0.0830112387229539","0.581049676937617","SLC39A7,ORAI1,SLC26A11","4927,25896,14471"
"","Direct GO Biological Processes","GO:0045766","positive regulation of angiogenesis","52","2","7.143","11.0563","3.467","0.0139001078975816","1.85698182858458","1","0.0830112387229539","0.581049676937617","NFE2L2,HMOX1","7782,5013"
"","REACTOME pathway","R-HSA-9759194","Nuclear events mediated by NFE2L2","56","2","7.143","10.2666","3.36","0.016006066849115","1.79571537361342","1","0.0830112387229539","0.581049676937617","HMOX1,NFE2L2","5013,7782"
"","REACTOME pathway","R-HSA-425407","SLC-mediated transmembrane transport","58","2","7.143","9.9126","3.309","0.0171073384176001","1.76681755331476","1","0.0830112387229539","0.581049676937617","SLC26A11,SLC39A7","14471,4927"
"","KEGG Pathway H.sap","path:hsa05418","Fluid shear stress and atherosclerosis","72","2","7.143","7.9851","2.997","0.0256749831245139","1.59048983318085","1","0.0927448818946489","0.649181779377567","HMOX1,NFE2L2","5013,7782"
"","Direct GO Biological Processes","GO:0045087","innate immune response","192","3","10.714","4.4916","2.167","0.0282514944001988","1.54895857465535","1","0.0927448818946489","0.649181779377567","IFI35,TRIM23,C4BPA","5399,660,1325"
"","REACTOME pathway","R-HSA-9755511","KEAP1-NFE2L2 pathway","76","2","7.143","7.5648","2.919","0.0283855746521187","1.54690230926954","1","0.0927448818946489","0.649181779377567","NFE2L2,HMOX1","7782,5013"
"","Direct GO Cellular Component","GO:0005794","Golgi apparatus","736","6","21.429","2.3435","1.229","0.0377244592287181","1.42337697701737","1","0.0927448818946489","0.649181779377567","SLC39A7,SLC26A11,TRIM23,RABAC1,NFE2L2,PIDD1","4927,14471,660,9794,7782,16491"
"","Direct GO Biological Processes","GO:0006979","response to oxidative stress","91","2","7.143","6.3179","2.659","0.0395067007105993","1.40332923766884","1","0.0927448818946489","0.649181779377567","HMOX1,NFE2L2","5013,7782"
"","Direct GO Cellular Component","GO:0016323","basolateral plasma membrane","96","2","7.143","5.9888","2.582","0.0435290169986164","1.36122114026041","1","0.0927448818946489","0.649181779377567","SLC26A11,ORAI1","14471,25896"
"","KEGG Pathway H.sap","path:hsa05225","Hepatocellular carcinoma","96","2","7.143","5.9888","2.582","0.0435290169986164","1.36122114026041","1","0.0927448818946489","0.649181779377567","NFE2L2,HMOX1","7782,5013"
"","REACTOME pathway","R-HSA-382551","Transport of small molecules","242","3","10.714","3.5636","1.833","0.0505955516255267","1.29588766476912","1","0.0927448818946489","0.649181779377567","HMOX1,SLC39A7,SLC26A11","5013,4927,14471"
"","DRSC COMPLEAT2 protein complex (literature)","HsC07355","protein-DNA complex","106","2","7.143","5.4239","2.439","0.0520100641789232","1.28391261031794","1","0.0943545412095509","0.660448832360897","H1-6,NFE2L2","4720,7782"
"","Direct GO Biological Processes","GO:0055085","transmembrane transport","116","2","7.143","4.9563","2.309","0.0610344364858162","1.21442506079416","1","0.106636870564707","0.746420847881269","SLC39A7,SLC26A11","4927,14471"
"","SLIM2 GO CC","GO:0005794","Golgi apparatus","833","6","21.429","2.0706","1.05","0.0627937755863152","1.20208340343622","1","0.109399920639048","0.765761233324933","TRIM23,RABAC1,NFE2L2,PIDD1,SLC39A7,SLC26A11","660,9794,7782,16491,4927,14471"
"","REACTOME pathway","R-HSA-9711123","Cellular response to chemical stress","121","2","7.143","4.7515","2.248","0.0657364485248203","1.18219376279983","1","0.112299766229901","0.786059139604321","HMOX1,NFE2L2","5013,7782"
"","SLIM2 GO BP","GO:0002376","immune system process","1076","7","25","1.8701","0.903","0.0705458743316164","1.15152837960495","1","0.116489230075064","0.815383923226666","TRIM23,NFE2L2,C4BPA,IFI35,SLC39A7,ORAI1,HMOX1","660,7782,1325,5399,4927,25896,5013"
"","KEGG Pathway H.sap","path:hsa05208","Chemical carcinogenesis - reactive oxygen species","143","2","7.143","4.0205","2.007","0.0877750301512614","1.05662901267977","1","0.139848817468979","0.978892875959317","HMOX1,NFE2L2","5013,7782"
"","SLIM2 GO BP","GO:0055085","transmembrane transport","505","4","14.286","2.2769","1.187","0.0951018971278458","1.0218108195091","1","0.148823579474873","1","ORAI1,SLC39A7,NFE2L2,SLC26A11","25896,4927,7782,14471"
"","Direct GO Cellular Component","GO:0012505","endomembrane system","170","2","7.143","3.3819","1.758","0.117368461573056","0.930448587968309","1","0.173931575584167","1","SFT2D2,TRIM23","25140,660"
"","KEGG Pathway H.sap","path:hsa05012","Parkinson disease","175","2","7.143","3.2853","1.716","0.123105145734785","0.909723793392681","1","0.180691323691869","1","NFE2L2,SLC39A7","7782,4927"
"","Direct GO Cellular Component","GO:0005615","extracellular space","368","3","10.714","2.3435","1.229","0.134101465357562","0.87256647648676","1","0.193143796709369","1","IFI35,C4BPA,HMOX1","5399,1325,5013"
"","Direct GO Biological Processes","GO:0035556","intracellular signal transduction","207","2","7.143","2.7774","1.474","0.161314883650626","0.792325560762718","1","0.22294079425873","1","PIDD1,HMOX1","16491,5013"
"","Direct GO Biological Processes","GO:0006915","apoptotic process","402","3","10.714","2.1453","1.101","0.162007406925383","0.790465129202521","1","0.223395863809665","1","HMOX1,PIDD1,BCL2L12","5013,16491,13787"
"","Direct GO Biological Processes","GO:0016192","vesicle-mediated transport","221","2","7.143","2.6015","1.379","0.178688011556495","0.747904583977364","1","0.240466361284998","1","SFT2D2,TRIM23","25140,660"
"","Direct GO Cellular Component","GO:0005765","lysosomal membrane","237","2","7.143","2.4259","1.279","0.198902879821113","0.701358928884794","1","0.262500581738165","1","SLC26A11,TRIM23","14471,660"
"","KEGG Pathway H.sap","path:hsa05200","Pathways in cancer","250","2","7.143","2.2997","1.201","0.215546857339302","0.66645830475233","1","0.279665226294664","1","NFE2L2,HMOX1","7782,5013"
"","Direct GO Biological Processes","GO:0043066","negative regulation of apoptotic process","265","2","7.143","2.1695","1.117","0.234929637823913","0.62906219083655","1","0.301003598461889","1","BCL2L12,PIDD1","13787,16491"
"","Direct GO Cellular Component","GO:0005764","lysosome","285","2","7.143","2.0173","1.012","0.260960891575007","0.583424572530638","1","0.33022828872146","1","SLC26A11,TRIM23","14471,660"
"","HGNC Gene Group","HGNC-G-28","Zinc fingers C2H2-type","285","2","7.143","2.0173","1.012","0.260960891575007","0.583424572530638","1","0.33022828872146","1","ZBTB5,ZNF513","23836,26498"
"","Direct GO Biological Processes","GO:0016567","protein ubiquitination","293","2","7.143","1.9622","0.972","0.27140461538823","0.566382771191401","1","0.341337092972927","1","TRIM23,NFE2L2","660,7782"
