"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Biological Processes","GO:0055085","transmembrane transport","116","14","11.024","7.6491","2.935","2.98747477109687e-9","8.52469575359851","0.00000746868692774217","0.00000746868692774217","0.0000627478868920768","SLC25A1,SLC37A3,SLC30A9,ABCB10,ABCD3,SLC25A12,SLC46A1,SLC25A17,TOMM40L,SLC7A2,SLC25A13,SLC26A11,SLC19A2,ABCA3","10979,20651,1329,41,67,10982,30521,10987,25756,11060,10983,14471,10938,33"
"","SLIM2 GO BP","GO:0055085","transmembrane transport","505","25","19.685","3.1375","1.65","2.3553659670534e-7","6.62794160440613","0.000588841491763349","0.000294420745881675","0.00247356460914731","SLC25A1,ATP5F1C,TIMM23,ABCA3,PHB2,SLC25A17,ATP5MF,SLC26A11,SEC63,ANO10,SLC7A2,SLC19A2,NDUFA1,SLC37A3,SLC19A1,SLC25A13,ABCD3,ATP5F1A,TOMM40L,SLC30A9,MAIP1,SLC25A12,ABCB10,SLC46A1,TMED10","10979,833,17312,33,30306,10987,848,14471,21082,25519,11060,10938,7683,20651,10937,10983,67,823,25756,1329,26198,10982,41,30521,16998"
"","EBI complex portal","CPX-8081","Rixosome RNA degradation complex","7","4","3.15","36.216","5.179","0.00000199481517665848","5.70009733630591","0.00498703794164619","0.00124675948541155","0.0104746020189492","MDN1,TEX10,NOL9,SENP3","18302,25988,26265,17862"
"","DRSC COMPLEAT2 protein complex (literature)","HsC02668","Rixosome","7","4","3.15","36.216","5.179","0.00000199481517665848","5.70009733630591","0.00498703794164619","0.00124675948541155","0.0104746020189492","TEX10,MDN1,NOL9,SENP3","25988,18302,26265,17862"
"","DRSC COMPLEAT2 protein complex (literature)","HsC11761","protein N-linked glycosylation via asparagine","3","3","2.362","63.378","5.986","0.00000383725254365968","5.41597961734883","0.00959313135914919","0.00191862627182984","0.0161192650672988","STT3A,RPN1,STT3B","6172,10381,30611"
"","Direct GO Biological Processes","GO:0015884","folic acid transport","4","3","2.362","47.5335","5.571","0.0000151715980510691","4.81896867180336","0.0379289951276727","0.0044766179060584","0.0376101337150726","SLC19A1,SLC19A2,SLC46A1","10937,10938,30521"
"","DRSC COMPLEAT2 protein complex (literature)","HsC13583","rRNA processing","11","4","3.15","23.0465","4.526","0.0000179064716242336","4.74698998115748","0.044766179060584","0.0044766179060584","0.0376101337150726","TEX10,MDN1,NOL9,SENP3","25988,18302,26265,17862"
"","DRSC COMPLEAT2 protein complex (literature)","HsC15816","COPI coating of Golgi vesicle","11","4","3.15","23.0465","4.526","0.0000179064716242336","4.74698998115748","0.044766179060584","0.0044766179060584","0.0376101337150726","TMED10,EMC2,SACM1L,TMED2","16998,28963,17059,16996"
"","DRSC COMPLEAT2 protein complex (literature)","HsC16426","COPI coating of Golgi vesicle","11","4","3.15","23.0465","4.526","0.0000179064716242336","4.74698998115748","0.044766179060584","0.0044766179060584","0.0376101337150726","TMED2,TMED10,EMC2,SACM1L","16996,16998,28963,17059"
"","DRSC COMPLEAT2 protein complex (literature)","HsC17113","COPI coating of Golgi vesicle","11","4","3.15","23.0465","4.526","0.0000179064716242336","4.74698998115748","0.044766179060584","0.0044766179060584","0.0376101337150726","EMC2,SACM1L,TMED2,TMED10","28963,17059,16996,16998"
"","DRSC COMPLEAT2 protein complex (literature)","HsC15896","protein transport","12","4","3.15","21.126","4.401","0.0000265321412001512","4.57622770011619","0.066330353000378","0.00498118707868701","0.0418492522749532","TMED2,TMED10,RPN1,SACM1L","16996,16998,10381,17059"
"","DRSC COMPLEAT2 protein complex (literature)","HsC18042","COPI coating of Golgi vesicle","12","4","3.15","21.126","4.401","0.0000265321412001512","4.57622770011619","0.066330353000378","0.00498118707868701","0.0418492522749532","TMED2,TMED10,EMC2,SACM1L","16996,16998,28963,17059"
"","Direct GO Cellular Component","GO:0005743","mitochondrial inner membrane","349","17","13.386","3.0872","1.626","0.0000311670615566686","4.50630414125477","0.0779176538916714","0.00498118707868701","0.0418492522749532","ATP5MF,APOOL,NDUFA1,PHB2,SLC25A1,STOML2,ATP5F1A,TRAP1,TIMM23,PLA2G4A,ABCB10,SLC25A12,MAIP1,ATP5F1C,SLC25A13,ALDH18A1,ACOT9","848,24009,7683,30306,10979,14559,823,16264,17312,9035,41,10982,26198,833,10983,9722,17152"
